q,p,lo,hi,coverage,n_local,method,cond_number
14,1,0.0607776885395728,0.983301568883259,0.9226632702633261,1000,interval_capped,1158282.654198029
15,0,0.610389427832101,0.923170727048116,0.3129507148269934,1000,interval_capped,1027400.70109516
15,1,0.548369762752465,0.828465933948833,0.28013849268378577,1000,interval_capped,1729836.9545693023
16,0,0.211278925257426,0.341728408999539,0.13052014071247978,659,interval,1008232.1541323406
16,1,0.687350539031636,0.815097879552424,0.12776664266776624,649,interval,1956990.9343271074
17,0,0.596059420571554,0.887254678068915,0.2913529811930761,1000,interval_capped,1815194.6017970217
17,1,0.743259395935103,0.871469297733304,0.12822927383646404,657,interval,1062545.807381071
18,0,0.754272010103732,0.991403584457207,0.23726001486654938,1000,interval_capped,1374210.9669259307
18,1,0.271526472499461,0.375266243392961,0.10375544558619512,546,interval,1963391.9146112339
19,0,0.804614484223455,0.810427921486793,0.005816586067401104,26,interval,7253222.75025937
19,1,0.767723892317027,0.990529850144183,0.2228396229768812,1000,interval_capped,1801583.2885960862
20,0,0.42835648147613,0.595089024260888,0.166822852198002,854,interval,2757962.7713019615
20,1,0.115921106597949,0.944841066850826,0.8290452069690969,1000,interval_capped,1338946.8912982354
21,0,0.276269447174024,0.375509295976341,0.09929360131137167,501,interval,2155538.590131526
21,1,0.0136305386540202,0.1312437285133,0.11763096077386788,584,interval,2357454.316770653
22,0,0.171376873229685,0.627374725441368,0.45624483997895343,1000,interval_capped,1068581.131727176
22,1,0.140765687997739,0.415018240571739,0.2742939911124258,1000,interval_capped,1664221.9381523863
23,0,0.221446908104735,0.489856484518194,0.268554958418376,1000,interval_capped,2253243.825786326
23,1,0.125994610668061,0.823592769439167,0.6977035632526201,1000,interval_capped,1028012.5692147537
24,0,0.304832957443085,0.785198463135287,0.4806256920135831,1000,interval_capped,2296893.8969226745
24,1,0.207479895904105,0.424101476333758,0.21665431114300546,1000,interval_capped,1536411.8016861123
25,0,0.387692123718078,0.534050264987415,0.14643741504301522,745,interval,2581274.8814039878
25,1,0.578942628811035,0.787221072409613,0.20830991369505414,1000,interval_capped,2156005.8160337093
26,0,0.8098195160324,0.980552703262817,0.17082566356228668,848,interval,1351037.8472352626
26,1,0.336980598058884,0.435650831458515,0.09868514210410739,531,interval,2568506.976593456
27,0,0.241650986663819,0.357886792329881,0.11629876390584121,603,interval,1762268.428727579
27,1,0.58628477961352,0.629449139488789,0.043170881849152305,242,interval,1423597.3172530334
28,0,0.0602642937236062,0.709793141909624,0.6498806605448109,1000,interval_capped,2194063.9311444033
28,1,0.50645104891445,0.980471053630905,0.4740916273722723,1000,interval_capped,1103504.6412321555
29,0,0.441906269303298,0.531197684671108,0.08933977938358577,461,interval,1349166.321418517
29,1,0.0658970452781662,0.464123826993972,0.39828695229814465,1000,interval_capped,1896547.4999368347
30,0,0.487443892731998,0.500867981595841,0.013431359919441263,61,interval,1137748.4876700349
30,1,0.144443345589044,0.927056431403188,0.7827313357342437,1000,interval_capped,948639.9378241809
31,0,0.507290295037042,0.558167450409622,0.05090471259669758,272,interval,1348390.9749867003
31,1,0.473542179153784,0.69749305650533,0.22398471549434362,1000,interval_capped,996790.4915675778
32,0,0.546095279798044,0.591485053025583,0.04541435825286754,225,interval,995310.1847533602
32,1,0.706539623919249,0.947995639710358,0.24149249889507507,1000,interval_capped,1231122.7211333385
33,0,0.0126704014229411,0.0384085007687071,0.025752040191452802,125,interval,2223471.63456294
33,1,0.254657123104229,0.421914842504397,0.1672829914181212,870,interval,1058356.5826976318
34,0,0.060171696743518,0.168493319365235,0.10838029420446392,532,interval,946675.0566125823
34,1,0.595212604643293,0.882582558100233,0.2874133739857445,1000,interval_capped,1157056.742383324
35,0,0.587201426849627,0.616470939058897,0.02928536581786628,171,interval,1970750.0283251319
35,1,0.0827086898766896,0.328205882421785,0.2455342862558055,1000,interval_capped,967055.4053903583
36,0,0.413757822896726,0.89358362822807,0.4800856993281309,1000,interval_capped,963758.1504539448
36,1,0.164678184533127,0.197682103303229,0.033008905539207045,167,interval,1409628.122433073
37,0,0.509299673246027,0.626596725462834,0.11736058527270607,636,interval,2008529.078434217
37,1,0.177515950472397,0.198710969949521,0.02119822196556321,111,interval,1312203.7192383832
38,0,0.587927374166721,0.629006157501276,0.04110103334500736,239,interval,2046615.0505183185
38,1,0.297526933339054,0.727343146578145,0.4298811568667844,1000,interval_capped,1725220.08681282
39,0,0.301808420752138,0.484207935306075,0.18249830986324028,940,interval,1359609.7879687056
39,1,0.272068141433854,0.524698854717647,0.25266888484289673,1000,interval_capped,1742841.2464742134
40,0,0.241545375368494,0.61369414786833,0.3723503440510316,1000,interval_capped,1533561.9325457083
40,1,0.081838552979161,0.837968185311477,0.7562438807013109,1000,interval_capped,2206237.382403548
41,0,0.766605887612887,0.896180760065622,0.12964505569655127,644,interval,1757509.2172191504
41,1,0.165263122438815,0.315118620521606,0.14987814068996944,730,interval,1838782.1102313867
42,0,0.796023095061799,0.845441241864928,0.04944491376635552,241,interval,1594039.2529114336
42,1,0.828455958988895,0.900468938523491,0.0720238604273774,376,interval,2122816.3211795227
43,0,0.0571463632872974,0.719757435522643,0.6629699704812613,1000,interval_capped,1178086.2905566369
43,1,0.238217455656347,0.5335992558681,0.29542643130073815,1000,interval_capped,2426766.8011913737
44,0,0.666799787189397,0.810935848711058,0.14421413172275008,708,interval,1193259.4283170812
44,1,0.257827859661499,0.319052464784995,0.061233855933117254,311,interval,1254438.9491155937
45,0,0.686680224290516,0.9619854981531,0.27545439086955953,1000,interval_capped,1338097.6354387575
45,1,0.105442333619539,0.853536439689281,0.7482071403006707,1000,interval_capped,2095201.8711994034
46,0,0.796091167419051,0.933762181392879,0.13774558243110113,679,interval,992666.1552260871
46,1,0.339771993740312,0.384676603231918,0.04491139441071961,237,interval,1076676.3842185661
47,0,0.0949664436987252,0.770250715916801,0.6756500348063403,1000,interval_capped,2320909.394696899
47,1,0.253538573357494,0.651502843947854,0.39802440150824625,1000,interval_capped,2775573.6109234565
48,0,0.0280162456007528,0.108149870543776,0.0801770287112909,376,interval,2610815.599123178
48,1,0.83315749163436,0.854677457800369,0.021523217752681584,108,interval,1947497.1399421063
49,0,0.322922723471777,0.722357988814285,0.39965161641494734,1000,interval_capped,1818001.4789843608
49,1,0.494798244397522,0.981959276064249,0.4872346398827337,1000,interval_capped,1997840.3333941028
50,0,0.0644690851808112,0.430258269042225,0.3659873107898092,1000,interval_capped,1852292.4470348
50,1,0.331667210476841,0.680681453947807,0.34906697822221433,1000,interval_capped,1416258.400684832
51,0,0.00678638709588409,0.4459073109871,0.4393587703986667,1000,interval_capped,1677771.2556164481
51,1,0.0950674718247748,0.750447694851236,0.6554792485352503,1000,interval_capped,1248343.5824625732
52,0,0.525292524432423,0.628452393496463,0.10321574482224465,562,interval,1713450.7091191579
52,1,0.165781357005768,0.395167210075296,0.2294205124168979,1000,interval_capped,1864160.419049027
53,0,0.247678804372283,0.504326638259593,0.25678684523387485,1000,interval_capped,2026751.6935901123
53,1,0.0620883724852326,0.235555784293068,0.17349362208716498,855,interval,990956.3380445176
54,0,0.0585263302659116,0.599552591582438,0.5413193040746647,1000,interval_capped,1993524.0683486476
54,1,0.670688047272655,0.956738090268275,0.28609326409087377,1000,interval_capped,1576649.7470449123
55,0,0.747974169180182,0.768086328952615,0.020123053370753853,78,interval,1662103.6924523718
55,1,0.859858049346808,0.997563069621633,0.1377258269900972,655,interval,1295920.9208107195
56,0,0.636817057495065,0.736329727927359,0.09956657071310883,494,interval,2174456.4648844018
56,1,0.422864921593446,0.541520750504497,0.11867375736451338,592,interval,976689.0340398254
57,0,0.176415930711875,0.787122723022995,0.6110375769987193,1000,interval_capped,2352056.888733103
57,1,0.610921668391427,0.832218021321673,0.2213297899842982,1000,interval_capped,1905184.5222310896
58,0,0.953463457080614,0.968016653951441,0.014561079499186638,74,interval,1659535.9858063958
58,1,0.193984834307493,0.751038330474982,0.5571376648743597,1000,interval_capped,1833654.3697984125
59,0,0.0469561258708965,0.616275493419898,0.5696277350528673,1000,interval_capped,1226906.1201945706
59,1,0.0333605057561404,0.0607776885395728,0.027421325417554248,142,interval,1460753.780653128
60,0,0.100828599031546,0.347003407904309,0.24630814758501088,1000,interval_capped,1868734.958654107
60,1,0.0414350072371344,0.654876169267755,0.6135338507036199,1000,interval_capped,1864456.7290551828
61,0,0.834723634454727,0.928765167182314,0.0940924696082904,467,interval,1978315.2279797806
61,1,0.170931124036125,0.780229728185891,0.6093906668977107,1000,interval_capped,2008219.2137422005
62,0,0.633034346721799,0.656002011044765,0.022980104583601002,113,interval,1243254.61986609
62,1,0.811422389550403,0.918030728971214,0.10662444754351803,558,interval,2765808.6019602222
63,0,0.643521663542869,0.902867338960921,0.2594861480299559,1000,interval_capped,1031914.3172030381
63,1,0.526072993145456,0.815181755934289,0.28915244604524615,1000,interval_capped,2190338.940762114
64,0,0.216208276070921,0.304133537187855,0.08797288516565402,443,interval,1040612.8909257965
64,1,0.793482459599683,0.83765604276547,0.04418025762954765,238,interval,1184354.548284139
65,0,0.506408007736357,0.509870952535414,0.0034648204767602645,19,interval,4631182.15006422
65,1,0.216861814605989,0.667404251427372,0.45061051210420333,1000,interval_capped,2312591.1765928436
66,0,0.617157517202135,0.969977930984947,0.353011516275565,1000,interval_capped,1222285.8513671593
66,1,0.455198023859475,0.458178957448607,0.0029813839970859613,21,interval,2052961.7204602705
67,0,0.930014663604038,0.999850482386587,0.06987364482245902,364,interval,1863150.1541652645
67,1,0.30275894148343,0.820357823571604,0.5176770893499233,1000,interval_capped,1116610.7375217502
68,0,0.469273166030908,0.674881036383227,0.20571923629096378,1000,interval_capped,1246922.1531782884
68,1,0.718822719373065,0.905364335978943,0.18656980234881884,966,interval,2508637.4499904155
69,0,0.42264801970489,0.831781114179121,0.4093546983020353,1000,interval_capped,1916091.6942213215
69,1,0.323822711253604,0.988916439666565,0.6651942215962072,1000,interval_capped,1862969.7952781513
70,0,0.586881249581975,0.855443324217715,0.2687075392401588,1000,interval_capped,1148876.5422752982
70,1,0.100016178746633,0.399265490176665,0.29929452688554625,1000,interval_capped,1475461.9863038438
71,0,0.108149870543776,0.295819641420487,0.1877714207802537,917,interval,1432691.1187788781
71,1,0.785615977070602,0.83315749163436,0.047548697909399,251,interval,2345373.748033707
72,0,0.0941975048208723,0.114408343541369,0.02022178576751902,103,interval,1386486.6767827063
72,1,0.0570168823114529,0.934493913378746,0.877609614575918,1000,interval_capped,1608004.1618121595
73,0,0.659974438478385,0.683083667006026,0.023121745465450434,119,interval,1686970.2439134722
73,1,0.18631878121882,0.286193178930999,0.09988948836139447,455,interval,1313396.1081997526
74,0,0.787475049684755,0.915802486393724,0.12839694428870546,619,interval,2608982.0772180506
74,1,0.421272147722737,0.779562066236329,0.3583440547847644,1000,interval_capped,1409230.9239650308
75,0,0.655496888934105,0.795735791292945,0.14031486169331953,687,interval,2702292.590696988
75,1,0.709096227020726,0.717368600959675,0.008273623863816122,37,interval,2094741.411315506
76,0,0.10240987470362,0.546094869479637,0.44392531337773766,1000,interval_capped,2505926.1067407355
76,1,0.0578888945222975,0.795093664709318,0.737316159079887,1000,interval_capped,1364218.0382059684
77,0,0.102813025863135,0.115964016904048,0.013158114175153302,59,interval,1451469.3216824525
77,1,0.805345508298458,0.986295031608367,0.1809768641083972,906,interval,1016911.6830044081
78,0,0.0206681881208215,0.105207391326245,0.08458499322163796,400,interval,2000681.0729363174
78,1,0.433228703332842,0.460573104655405,0.027348532959677395,141,interval,1986386.6757714737
79,0,0.118110302976598,0.452310896952458,0.33438161118488013,1000,interval_capped,1851674.00881768
79,1,0.126283415414906,0.410387069106913,0.284146580695092,1000,interval_capped,1181871.8175410577
80,0,0.0644690851808112,0.49981747208836,0.43558419004904514,1000,interval_capped,1174573.3670504878
80,1,0.331667210476841,0.856317144211273,0.5247292063838024,1000,interval_capped,2407303.0661283056
81,0,0.438049530374137,0.448455091991072,0.01041119771021587,52,interval,1278166.523871275
81,1,0.158124298060383,0.635167601658041,0.477115383062667,1000,interval_capped,1892083.1721100868
82,0,0.147922508850487,0.627098531081169,0.47943556427739614,1000,interval_capped,1770737.3399473666
82,1,0.107013975001619,0.904768760052208,0.797875322825003,1000,interval_capped,1285599.4430546786
83,0,0.691327501082356,0.796091167419051,0.1048204107794902,494,interval,2476726.940014145
83,1,0.13079034071871,0.339771993740312,0.20901322937040068,1000,interval_capped,1563882.5961921604
84,0,0.764784267625678,0.894006565682943,0.12929229033184247,641,interval,2084941.4770056547
84,1,0.290365982859807,0.313928921850719,0.023566499263163374,135,interval,1907387.6089837367
85,0,0.630913279749351,0.912876398123665,0.2821158415521143,1000,interval_capped,1281319.9345139714
85,1,0.254178002938623,0.881418945934805,0.6273357167646468,1000,interval_capped,1305908.7395464703
86,0,0.00288360091884215,0.0495817144880468,0.046723407247124975,210,interval,1416841.0378848147
86,1,0.59071219714703,0.804769945781851,0.21409009196274584,1000,interval_capped,968111.5126420251
87,0,0.265229593677527,0.59294581250874,0.32789372382777127,1000,interval_capped,1978766.4019631308
87,1,0.660267608313657,0.934514931967442,0.2742887614021403,1000,interval_capped,2464302.5571406716
88,0,0.454824877753817,0.530039643971666,0.07525550572371249,391,interval,1773877.6887214407
88,1,0.111625252731111,0.981220978835832,0.8697271187775434,1000,interval_capped,1970007.507604507
89,0,0.553424791963,0.661682415581918,0.10831626053709195,570,interval,1307121.7359678897
89,1,0.794168687139885,0.859647170998351,0.06548837741330792,336,interval,1696603.1013397113
90,0,0.626411600173923,0.94554149702512,0.3193027511317823,1000,interval_capped,979020.843679725
90,1,0.482077630247544,0.850952468460117,0.3689305738256569,1000,interval_capped,1344803.6881621259
91,0,0.44677440712717,0.815363073074579,0.3687883091939769,1000,interval_capped,1163058.522543499
91,1,0.803730231265657,0.999099343782151,0.19539863206116276,959,interval,2051621.2355236663
92,0,0.634508033970839,0.87796173945369,0.24358557033015082,1000,interval_capped,1410715.1135065285
92,1,0.630072447341822,0.975722098987955,0.34570187802009805,1000,interval_capped,1402328.9836858974
93,0,0.184799379227634,0.637719567098839,0.4531655086450013,1000,interval_capped,1257036.9357035235
93,1,0.744296948503908,0.816636173849967,0.07235015553336646,360,interval,988772.5513837306
94,0,0.825475448643394,0.843461226484029,0.01799551970036077,96,interval,1910217.424613821
94,1,0.561455983834031,0.77942325649171,0.2180002067001111,1000,interval_capped,1045284.9670764804
