,model_type,n_width,n_layers,l2_relative,time_fit,xlim_min,xlim_max,n_dim,n_points_train,n_points_test,random_seed
225,randomfeatures,645,2,0.13503457227884544,0.8136029243469238,-1,1,2,10000,10000,1
226,randomfeatures,645,2,0.1438211654988127,0.6733889579772949,-1,1,2,10000,10000,2
227,randomfeatures,645,2,0.16130168988711732,0.6692941188812256,-1,1,2,10000,10000,3
228,randomfeatures,645,2,0.14536858814761705,0.667334794998169,-1,1,2,10000,10000,4
229,randomfeatures,645,2,0.152018318101797,0.6671829223632812,-1,1,2,10000,10000,5
230,randomfeatures,1024,2,0.11969038580350264,1.220689296722412,-1,1,2,10000,10000,1
231,randomfeatures,1024,2,0.14072917763235626,1.4809036254882812,-1,1,2,10000,10000,2
232,randomfeatures,1024,2,0.11521005394255014,1.4036502838134766,-1,1,2,10000,10000,3
233,randomfeatures,1024,2,0.09870784295946007,1.3741545677185059,-1,1,2,10000,10000,4
234,randomfeatures,1024,2,0.1325208628431168,1.1981191635131836,-1,1,2,10000,10000,5
235,randomfeatures,1625,2,0.12465125279253986,2.4199070930480957,-1,1,2,10000,10000,1
236,randomfeatures,1625,2,0.13947309214550446,2.3729326725006104,-1,1,2,10000,10000,2
237,randomfeatures,1625,2,0.1191032684274126,2.3546664714813232,-1,1,2,10000,10000,3
238,randomfeatures,1625,2,0.11474684554506104,2.6515049934387207,-1,1,2,10000,10000,4
239,randomfeatures,1625,2,0.14114051885668788,2.379666805267334,-1,1,2,10000,10000,5
240,randomfeatures,2580,2,0.1513171531294434,6.37843656539917,-1,1,2,10000,10000,1
241,randomfeatures,2580,2,0.1392557489583351,6.487807273864746,-1,1,2,10000,10000,2
242,randomfeatures,2580,2,0.14972149953267508,6.472511529922485,-1,1,2,10000,10000,3
243,randomfeatures,2580,2,0.14625878861247743,9.050180673599243,-1,1,2,10000,10000,4
244,randomfeatures,2580,2,0.1475948130351585,6.785624980926514,-1,1,2,10000,10000,5
245,randomfeatures,4096,2,0.16680378720138886,23.21678638458252,-1,1,2,10000,10000,1
246,randomfeatures,4096,2,0.1742484482064941,20.472349166870117,-1,1,2,10000,10000,2
247,randomfeatures,4096,2,0.15997843451584393,20.635462999343872,-1,1,2,10000,10000,3
248,randomfeatures,4096,2,0.16342857388277332,25.528595447540283,-1,1,2,10000,10000,4
