,architecture,input_dim,layer_width,n_layers,n_modes,regularization_scale,train_rel_l2,val_rel_l2,test_rel_l2,time_spent,seed
214,deeponet_swim,256,1024,4,32,1e-08,0.05472234654462001,0.061374487881173403,0.06105728965018518,9.00498824659735,893906319
215,deeponet_swim,256,256,1,32,1e-06,0.016209753372278226,0.01670694663374783,0.016483046241726564,5.437330071814358,459709725
216,deeponet_swim,256,1024,2,8,1e-10,0.025295378788871694,0.027093650527440075,0.026716369440823437,9.485463694669306,263776095
217,deeponet_swim,256,256,4,8,1e-06,0.11206187263579985,0.11490440031307442,0.11288417284805685,6.293317005038261,272113179
218,deeponet_swim,256,1024,1,32,1e-10,0.002081142093311848,0.0025984298995937152,0.0025850093915160263,4.642435080371797,960123181
219,deeponet_swim,256,1024,4,8,1e-08,0.061588092275949746,0.06928979622088642,0.06765635044175258,12.212184088304639,168833563
220,deeponet_swim,256,1024,4,8,1e-06,0.08113868887601221,0.08720435116540487,0.0851223962115399,8.265353325754404,888262009
221,deeponet_swim,256,256,4,16,1e-10,0.10202968763607785,0.10669747816070727,0.10352973369558172,6.139614515006542,138338852
222,deeponet_swim,256,256,2,8,1e-08,0.09218016574850986,0.09595977295489988,0.09339940665196392,4.829411097802222,694892546
223,deeponet_swim,256,512,4,16,1e-08,0.07151607840864749,0.07648397357390292,0.0743698979543407,8.51738250721246,170970570
224,deeponet_swim,256,1024,2,32,1e-06,0.02482488247437266,0.02846687783732376,0.02826906531945435,7.538668720982969,487006128
225,deeponet_swim,256,2048,1,32,1e-06,0.004129222309505939,0.004769736758027901,0.004701773543310036,7.779903209768236,745068924
226,deeponet_swim,256,2048,4,16,1e-10,0.03147776534346629,0.04196222172521657,0.04180428889140736,8.073201261460781,149607463
227,deeponet_swim,256,1024,2,16,1e-06,0.02675286523087151,0.030957927179960525,0.03036338413981379,5.264858201146126,867581503
228,deeponet_swim,256,512,2,8,1e-10,0.0489403722475999,0.05229472365150282,0.051854010412064035,5.310329949483275,101748557
